crop_type,region,season,soil_type,irrigation_method,temperature_C,humidity_percent,rainfall_mm,leaf_wetness_hrs,soil_pH,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,days_since_last_rain,plant_age_days,pesticide_applied,fertilizer_kg_ha,disease_label,HTI,drought_stress,maturity_stage,maturity_stage_encoded
Maize,North,Kharif,Clay,Flood,25.025418876686103,68.2523626285857,60.958164035011734,10.919538633139712,6.396143281963032,94.5007381847773,92.02110359135398,48.13465746142708,9.0,100.0,0.0,23.869891747775867,Fungal,17.08043964103834,0,Reproductive,2
Rice,North,Kharif,Loamy,Drip,24.884148599353857,55.79931414299359,42.487612298365384,14.822381238406887,7.480051512843851,125.50200491129092,72.92366079059778,100.954343300168,32.0,97.0,1.0,55.058496972789726,Healthy,13.885184248762798,0,Reproductive,2
Rice,Central,Rabi,Loamy,Rainfed,40.681808715778224,71.10367657738284,2.838808671223243,16.470772154539773,6.118210645112716,168.94632662788072,46.437373946782806,52.21259979845625,48.0,71.0,0.0,76.02613679330676,Bacterial,28.926261695096493,1,Reproductive,2
Maize,North,Kharif,Silty,Rainfed,19.695756272840157,52.405862721391216,31.488048542611946,17.151645030324804,6.157964362946251,65.66897320128453,77.25602438133869,92.11975244577516,45.0,77.0,1.0,54.2220630490717,Healthy,10.321730994284412,0,Reproductive,2
Cotton,North,Zaid,Loamy,Flood,30.987081263111087,89.4623566738577,16.41101908583918,20.866230954709096,7.125837480194168,139.5352964605729,84.05068691759037,53.83554312248013,3.0,20.0,1.0,51.01504104162656,Fungal,27.72177316242257,0,Seedling,0
Maize,North,Kharif,Loamy,Flood,32.2643769851959,78.32331601186111,134.2252085804532,21.839788037646276,6.117248221695899,119.3434861407032,89.16674485267919,53.79015088601976,51.0,103.0,0.0,45.99860390720162,Bacterial,25.270529945373173,0,Reproductive,2
Maize,Central,Kharif,Silty,Drip,37.35147021723998,76.50649497332488,25.795547171286767,14.563881917868011,6.877296913514322,117.88898425986082,31.9311249654428,77.70396099330415,24.0,73.0,0.0,78.61154027213568,Pest Damage,28.576300684215642,0,Reproductive,2
Soybean,South,Rabi,Sandy,Drip,41.59379714235228,67.78826862775868,105.05717319669942,21.4599416492657,5.1903308271560515,121.7875612690784,65.61362453302496,72.52297860853135,51.0,10.0,0.0,43.86814099014394,Bacterial,28.19571493934278,0,Seedling,0
Maize,South,Rabi,Loamy,Flood,29.429398286594232,62.58033374664839,1.2255685573255417,18.350921288072193,5.124163032003345,120.52504871854266,37.70332363110198,36.6184320599705,54.0,81.0,0.0,76.1502523955257,Bacterial,18.417015667381094,1,Reproductive,2
Rice,Central,Kharif,Sandy,Drip,28.029363938193676,66.26863957713074,4.360226776860983,4.865409325331708,6.486771285402952,135.69878314553856,54.0898224711992,61.18774378746534,21.0,84.0,0.0,62.77522757485601,Bacterial,18.574678163963828,1,Reproductive,2
Cotton,South,Kharif,Clay,Drip,34.47386094703706,70.73201908538078,19.527944776336746,0.8474855672133161,5.153994815068714,88.46032120744661,55.3294802129253,37.126951035571835,4.0,44.0,0.0,66.91287773420919,Pest Damage,24.384057904525886,0,Vegetative,1
Wheat,South,Zaid,Clay,Drip,26.580785593123196,65.00425954407044,87.19937598501664,0.2373196452634411,7.103653105176804,135.0646364746026,65.63623346752185,87.78371971056887,39.0,24.0,1.0,50.44046342645285,Healthy,17.278642855806684,0,Seedling,0
Wheat,South,Kharif,Sandy,Rainfed,25.30242656277812,57.12601411577115,31.463523331931,14.07895673934914,7.079881058378427,86.17274952991775,69.60998155220679,83.84011917274937,47.0,18.0,0.0,40.46724602842609,Healthy,14.454267769885258,0,Seedling,0
Cotton,East,Zaid,Loamy,Flood,29.429398286594232,63.54736745344844,69.52280158781042,12.518238134075922,4.561696865249989,183.116979080453,47.92633954577296,75.41342476697993,46.0,53.0,0.0,56.2155072183525,Healthy,18.701607868520895,0,Vegetative,1
Maize,South,Kharif,Loamy,Flood,25.761173509312577,36.819976038032166,13.336735655586873,12.025019153066173,6.148764865865368,116.8500498554729,84.35668940944035,114.2687334090939,44.0,49.0,0.0,79.05347751631336,Healthy,9.48525791324478,0,Vegetative,1
Maize,Central,Rabi,Clay,Sprinkler,32.02793966502375,83.47813605420116,4.728568778029093,20.227878886784563,7.306493190857866,125.38275237972452,86.67029494882395,91.58930462125076,27.0,85.0,1.0,8.40636149952887,Bacterial,26.736327048925986,1,Reproductive,2
Maize,West,Rabi,Silty,Sprinkler,29.455206235191486,83.22103080702993,11.29657594832538,12.025019153066173,5.5333067454897025,173.12388314424996,63.72864809313998,98.82608101610506,45.0,23.0,0.0,32.72523209741617,Bacterial,24.51292625526291,0,Seedling,0
Wheat,North,Rabi,Loamy,Rainfed,33.60455304505692,75.73196427697063,41.459701366325994,20.554362468084804,6.492166994961363,120.11953230797243,94.50473922822744,35.70056250407909,11.0,65.0,0.0,36.12827661724251,Bacterial,25.449388107518153,0,Vegetative,1
Soybean,East,Kharif,Sandy,Drip,24.71183474148977,50.92283078457806,82.04725761453005,2.3539690897452648,5.654178923998558,119.66261214603504,58.41679307195737,67.02708149394641,45.0,15.0,0.0,81.41448335238019,Healthy,12.58396578917341,0,Seedling,0
Wheat,East,Zaid,Sandy,Sprinkler,36.07971442171102,78.9887581641689,24.27873006521543,21.197840508111504,5.505883794654823,77.69857697390167,22.991038577098173,38.32252107803728,3.0,86.0,1.0,45.075690976775846,Bacterial,28.498918370888088,0,Reproductive,2
Maize,South,Kharif,Clay,Sprinkler,32.00268758251807,78.63810647561692,8.607785615512636,20.411674652047555,6.606438099183927,90.89599210040576,41.56593833571283,53.824663619196805,39.0,28.0,1.0,65.23905590567996,Fungal,25.166307536199596,1,Seedling,0
Maize,East,Kharif,Loamy,Sprinkler,36.118267695291,85.07239174199741,40.60159778547536,16.726939271653826,4.854829380788758,77.28080823555791,51.120134980551406,32.252070439153165,18.0,80.0,0.0,46.44387687383843,Bacterial,30.72667418416126,0,Reproductive,2
Soybean,North,Kharif,Sandy,Rainfed,30.51574388439659,77.81307347876582,8.772733632205007,7.200701256406912,6.310799177469324,120.11953230797243,78.40618944679349,16.292202395837172,24.0,25.0,1.0,48.19248779642186,Bacterial,23.745238211357506,1,Seedling,0
Wheat,West,Rabi,Sandy,Flood,26.41325086268603,73.17581966585105,33.78557476978101,2.2419230277191797,7.032280151663382,137.08488970943404,40.37064135696623,126.032646139271,17.0,69.0,0.0,41.831838523007534,Fungal,19.328112819167977,0,Vegetative,1
Soybean,North,Zaid,Loamy,Drip,27.926418867013403,70.85450166634827,4.316404867305176,18.674089582291533,5.3735086346436685,106.88630419450078,58.77794673018676,102.19619052548173,44.0,64.26082474226804,1.0,40.79750997752888,Healthy,19.78712492147941,1,Vegetative,1
Maize,North,Rabi,Sandy,Rainfed,25.393458116132415,58.45502647753319,66.66892662604242,5.22910593503004,5.607255019590725,104.79906512432063,109.57598563468837,68.25056497398543,46.0,109.0,0.0,36.1787573583066,Healthy,14.843752665346504,0,Reproductive,2
Maize,South,Kharif,Sandy,Drip,34.387078374199504,43.66523231727872,65.42442942300406,10.582489990219065,7.254237800535272,149.11996703332855,64.6410673777164,65.77992799405108,31.0,58.0,1.0,56.72162641457143,Pest Damage,15.015197659218925,0,Vegetative,1
Soybean,South,Kharif,Clay,Drip,37.03066461344215,57.846667732277865,31.17047458051013,12.740617601144926,4.586936203714841,119.84857395778288,92.15631431993616,37.651243822238214,29.291666666666668,75.0,1.0,29.378381656957025,Pest Damage,21.421005517992075,0,Reproductive,2
Cotton,South,Rabi,Clay,Rainfed,30.098706329271245,69.47789319667585,1.5572266275261413,16.450615630469297,7.598910052702582,93.98213798696308,60.274004383228096,72.18797422009564,15.0,106.0,1.0,73.09181979504726,Bacterial,20.911947037032192,0,Reproductive,2
Maize,North,Zaid,Sandy,Drip,27.152591549202036,56.832408869701055,13.150464901697934,11.69851373407887,4.890738328407321,152.19501430375777,19.56547863463758,77.69396948833302,52.0,105.0,1.0,77.01672770264061,Healthy,15.431471847962397,0,Reproductive,2
Maize,West,Rabi,Sandy,Drip,26.43709434630671,83.37927732745116,5.953220673319137,16.66879838762375,6.763640763458887,115.7566745861676,27.81842154069021,116.2078562474617,17.0,10.0,1.0,51.08738345301392,Fungal,22.043058212326986,0,Seedling,0
Cotton,South,Kharif,Sandy,Drip,30.194499075674624,79.44408574488621,29.64779521467876,19.536917748348067,6.3797154965726595,140.31852503802028,81.67004763602672,140.53062708143597,35.0,11.0,0.0,26.545261632126884,Bacterial,23.98774373591782,0,Seedling,0
Maize,North,Rabi,Loamy,Drip,32.614113829001404,70.43380289861312,4.291575089564135,17.113461305873443,6.184574285002583,122.15388079317498,55.33833045355252,115.20320341234,56.0,55.0,0.0,46.07955194990983,Bacterial,22.971360651448176,1,Vegetative,1
Maize,East,Rabi,Silty,Flood,29.456201570711265,67.12876141864669,81.52476952217688,7.188065002992247,6.998908021737589,120.11953230797243,53.4423236332321,103.60039381611551,33.0,113.0,1.0,43.68723199590802,Healthy,19.773583275398423,0,Reproductive,2
Soybean,Central,Kharif,Clay,Drip,24.894904302541452,54.75091032853286,75.92863363860286,21.462867607570782,5.7773717407150205,113.79471587186644,94.4552930875842,105.87787200318742,44.0,47.0,1.0,30.137606107816858,Healthy,13.630186731058538,0,Vegetative,1
Maize,North,Kharif,Clay,Drip,36.94193507801228,60.26002010514753,6.788759742004649,13.213714531305769,6.1972668342234485,59.74576505411184,81.76569553863376,66.56371347527909,33.0,64.26082474226804,0.0,57.766472044326335,Bacterial,22.261217505240747,1,Vegetative,1
Soybean,West,Kharif,Loamy,Drip,35.91000742583677,86.5809530361924,47.48305885603188,11.16899562641712,6.6632324549113084,113.16481331926371,69.32662199369932,86.01571447546938,28.0,36.0,1.0,29.43662882314201,Fungal,31.091226664656933,0,Vegetative,1
Wheat,North,Rabi,Loamy,Flood,25.09727835346729,43.127719164900554,47.695380123865064,13.80112813930864,5.690686086318012,127.99187267781024,83.96937023716133,99.36993899661285,53.0,91.0,1.0,81.87401961289544,Healthy,10.823883726316751,0,Reproductive,2
Cotton,East,Kharif,Loamy,Drip,24.301679869920484,76.39125559142727,20.217234472587087,11.597280005409036,6.294722691388046,133.7925941520574,56.9351532786221,96.7558431552208,47.0,49.0,1.0,64.494976013659,Healthy,18.564358382441387,0,Vegetative,1
Rice,South,Zaid,Silty,Drip,29.306638956977093,66.26863957713074,6.642140488369575,18.12263919376285,5.3385369297854215,144.2626468562375,66.97565591028126,104.30358112147076,52.0,13.0,1.0,17.06196740714072,Fungal,19.421110942570138,1,Seedling,0
Maize,East,Rabi,Silty,Flood,36.118301672829205,58.787904871591714,5.667507040233993,10.095935427241129,6.292895409475221,102.57430490360773,35.76397353160583,89.81444814494239,24.0,25.0,1.0,74.32499868992254,Pest Damage,21.23319282865735,1,Seedling,0
Wheat,Central,Zaid,Clay,Drip,32.28047665720169,52.32639376417099,53.80240421161842,18.641355343049884,5.383663052184259,166.91748456914334,60.274004383228096,67.65489542847939,9.0,73.0,0.0,70.50975909811822,Pest Damage,16.891209324598655,0,Reproductive,2
Wheat,West,Rabi,Clay,Drip,26.18154100569136,59.41921756223884,9.947553553317022,18.243725683527764,7.143432851569587,148.9450339145995,54.66336908312846,74.3019970510118,8.0,49.0,1.0,55.43788616357147,Bacterial,15.556866811318525,0,Vegetative,1
Cotton,East,Kharif,Clay,Flood,29.429398286594232,66.26863957713074,36.99850475374057,6.644890008611181,6.294906429196392,120.11953230797243,59.47735403925857,107.3298049791155,46.0,41.0,0.0,53.25637741517676,Fungal,19.50246188026142,0,Vegetative,1
Wheat,South,Kharif,Loamy,Drip,29.65023647188328,66.97945846775447,80.36129641526801,2.302591932237071,5.276347116058744,99.180320975116,79.73745214171595,55.86995971436873,17.0,95.0,0.0,58.08446574956396,Healthy,19.85956782327605,0,Reproductive,2
Cotton,North,Rabi,Loamy,Rainfed,24.5277526293537,85.38599383873365,35.96745773172337,20.422992400676502,4.949069378734879,177.83928876118796,84.76548778660582,94.37465503667148,22.0,40.0,1.0,45.31703544853093,Fungal,20.94326534887978,0,Vegetative,1
Maize,North,Rabi,Loamy,Rainfed,22.0574905872321,80.19535688918663,145.92845478455325,4.054075056715124,6.490076569513797,141.8763397462678,117.18587803101028,112.9853442731652,5.0,117.0,1.0,62.395865161923865,Fungal,17.68908329722953,0,Reproductive,2
Rice,North,Zaid,Clay,Drip,24.593652662837655,61.052134386776856,41.48209089826479,0.7483809498127751,6.637093608550567,105.23244927484288,106.0122595612175,93.21023224405585,36.0,88.0,0.0,24.509594728237445,Bacterial,15.01494987433277,0,Reproductive,2
Soybean,West,Kharif,Silty,Drip,30.456297912546447,77.65993648749976,15.110288482177443,9.655835887908037,5.680933688387733,162.06278284055156,82.89105036810173,61.32356814715288,29.291666666666668,52.0,0.0,8.359775703896531,Fungal,23.652341615327288,0,Vegetative,1
Rice,Central,Rabi,Clay,Drip,23.52219138669304,67.26436932117446,76.54822592690621,6.09958629058303,6.757543403650699,126.6088901931147,30.240510461179888,74.51074519144322,21.0,33.0,0.0,66.63966010065336,Healthy,15.822053686778695,0,Vegetative,1
Rice,West,Rabi,Silty,Drip,28.30758086936804,58.798152597987894,14.895473342950556,5.288669090802663,7.701835355932949,165.27800864863048,88.63986981493366,71.1646119233788,27.0,82.0,0.0,53.909864685870346,Healthy,16.64433459636985,0,Reproductive,2
Cotton,East,Kharif,Loamy,Flood,25.109810976404297,72.66355386744762,142.41294811018665,4.135526202434872,7.719974172260338,94.7074605563738,97.82578877805476,121.71927190247764,7.0,12.0,1.0,50.44046342645285,Fungal,18.245681024853813,0,Seedling,0
Maize,South,Kharif,Loamy,Drip,30.940589025068768,52.422109119359234,25.982972307763195,17.980717554262494,8.257829607843286,113.98681572408428,62.80023283633289,23.138368830866227,10.0,76.0,1.0,72.02126502824805,Healthy,16.21970934089404,0,Reproductive,2
Wheat,East,Kharif,Clay,Drip,25.512352442800623,52.21315229854236,122.5151325698581,18.802145257307096,5.34019339623471,161.45941426482904,26.096526367407385,124.28566111156964,35.0,107.0,1.0,31.96523824016911,Healthy,13.320803435900382,0,Reproductive,2
Rice,East,Rabi,Silty,Sprinkler,39.190830368698464,58.93214170925202,8.113947548676888,1.1133500079261631,6.356791326216454,99.93464762352552,64.12990582887792,82.82924892100527,7.0,75.0,1.0,61.58862140851811,Pest Damage,23.095995689913956,0,Reproductive,2
Maize,North,Rabi,Silty,Flood,25.333420905892975,87.22824203001794,0.4585586441254986,13.123482089391322,5.887105004579337,112.39627043960232,77.88553823420327,86.88335121585946,8.0,113.0,0.0,58.85456555429933,Fungal,22.097897702275485,0,Reproductive,2
Maize,West,Zaid,Loamy,Drip,27.52075450602524,81.31635214172479,8.73277306279163,3.2434907023772235,5.4409259397685235,37.8685969669765,64.92034354460745,55.31445755508406,29.291666666666668,104.0,0.0,32.61271887954718,Fungal,22.378873646179077,1,Reproductive,2
Rice,Central,Kharif,Sandy,Drip,29.101854761096245,50.38216975032599,4.141969306950716,11.989299055206764,6.695913834658872,132.3662012436866,51.8940344705074,129.88119953257257,46.0,36.0,1.0,85.78668608992189,Pest Damage,14.662145866228837,1,Vegetative,1
Maize,West,Rabi,Loamy,Drip,36.33012794630712,63.83613016070613,52.96374618218859,8.35031540879735,4.632157130282758,154.6253347192674,58.49534377540712,72.20032360776786,48.0,114.0,1.0,38.35539640231758,Pest Damage,23.19174776335569,0,Reproductive,2
Maize,North,Rabi,Loamy,Flood,25.381958420349015,68.68880526546445,12.290672581121028,4.843588649854054,8.357411355124666,92.36111391013036,85.83659282236854,78.33759008037349,29.0,90.0,1.0,42.5691262152173,Bacterial,17.434563991914693,0,Reproductive,2
Maize,North,Zaid,Sandy,Flood,25.96843245105945,47.97505275786257,40.807669132193574,22.75343285543873,5.425488535306231,133.42713777734767,69.497716707422,86.13803864018662,43.0,83.0,1.0,77.11670143368934,Pest Damage,12.458369168785675,0,Reproductive,2
Cotton,South,Rabi,Silty,Sprinkler,31.420751658013614,74.6979493833578,27.92732539252573,22.96190824281116,5.021920789126087,103.76933324907154,89.46205580850514,94.72220429030452,34.0,111.0,0.0,51.68703168676738,Fungal,23.470657169373567,0,Reproductive,2
Maize,North,Kharif,Sandy,Drip,24.45930479739889,73.54138391156633,27.92732539252573,13.535292505947805,6.304584753098406,74.72532368852563,81.77798289482308,69.57515054148494,26.0,98.0,1.0,28.028795220373908,Fungal,17.987711243155278,0,Reproductive,2
Maize,North,Zaid,Clay,Drip,29.256113734877104,77.32045586568324,71.4967054487211,4.513201542390984,6.594421529574009,110.24006851382772,56.12381611355075,98.4872560644012,51.0,64.26082474226804,0.0,70.40083160886218,Fungal,22.620960508389743,0,Vegetative,1
Rice,South,Zaid,Clay,Flood,31.90120942766003,56.64895199823586,6.452121084619343,13.998382662420232,7.37140196983241,102.7605712985038,76.79978671889143,69.33340985864137,37.0,46.0,1.0,48.392935515352015,Bacterial,18.071700815531823,1,Vegetative,1
Wheat,South,Kharif,Clay,Drip,33.39899126099193,73.46164124346458,2.071274714956651,22.283982401402437,6.837890434496007,123.82173892058962,90.07335587786284,44.195031143510434,7.0,102.0,1.0,35.597478002195984,Bacterial,24.535447139085978,0,Reproductive,2
Cotton,North,Rabi,Sandy,Drip,30.65576896259788,96.68501922264431,1.2062106023502586,9.066258721607255,7.26213565914029,110.82466664799897,63.012687211110006,100.95460424835537,59.0,20.0,0.0,6.99738916921909,Fungal,29.63953611433719,1,Seedling,0
Soybean,North,Kharif,Sandy,Rainfed,27.008763072694535,46.65240083541944,4.383220909721211,3.3056831365789874,7.627476036880082,160.11953754958148,73.46109919411845,74.64263142669537,55.0,44.0,1.0,52.8083189350152,Healthy,12.600236409362203,1,Vegetative,1
Maize,South,Rabi,Clay,Sprinkler,30.022008104740088,61.41766728922265,19.068920452633098,16.64856442889634,6.492166994961363,120.11953230797243,29.599636374983085,78.79989627821638,57.0,59.0,0.0,70.42690000237819,Bacterial,18.438817051312725,0,Vegetative,1
Maize,North,Kharif,Silty,Drip,23.785243927889503,66.26863957713074,136.90820742347174,15.75045449791424,8.259480265772126,116.11819213744864,51.1699558357074,71.65687666976795,5.0,40.0,0.0,31.263689764838126,Healthy,15.76215757111447,0,Vegetative,1
Wheat,South,Zaid,Sandy,Drip,35.76426620580772,86.20281348622032,17.430278201723144,0.0333177962334652,6.564711068195534,127.18616367773951,57.050430216890994,80.34591885016508,49.0,101.0,1.0,54.932230215183154,Bacterial,30.829803692107756,0,Reproductive,2
Rice,South,Rabi,Clay,Drip,29.429398286594232,70.66310999669855,24.126623562030233,20.486534111672952,7.282040320363468,118.47066269151031,39.539565874640495,90.62621114266916,37.0,64.26082474226804,1.0,50.25820328238856,Bacterial,20.7957280826226,0,Vegetative,1
